apellido,nombre,nombre_completo,seleccion,fecha_nacimiento,posicion,url_ficha
Hernandez,Javier,Javier HernÃ¡ndez GutiÃ©rrez,MÃ©xico,1 de agosto de 1961,Delantero,https://www.losmundialesdefutbol.com/jugadores/javier_hernandez_2.php
Hernandez,Julio,"Hernandez, Julio",El Salvador,31 de enero de 1958,Arquero,https://www.losmundialesdefutbol.com/jugadores/julio_hernandez.php
Hernandez,Lucas,Lucas FranÃ§ois Bernard HernÃ¡ndez,Francia,14 de febrero de 1996,Defensor,https://www.losmundialesdefutbol.com/jugadores/lucas_hernandez.php
Hernandez,Luis,"Hernandez, Luis",MÃ©xico,22 de diciembre de 1968,Delantero,https://www.losmundialesdefutbol.com/jugadores/luis_hernandez.php
Hernandez,Patricio,"Hernandez, Patricio",Argentina,16 de agosto de 1956,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/patricio_hernandez.php
Hernandez,Ruben,"Hernandez, Ruben",Colombia,19 de febrero de 1965,Delantero,https://www.losmundialesdefutbol.com/jugadores/ruben_hernandez.php
Hernandez,ThÃ©o,"Hernandez, ThÃ©o",Francia,6 de octubre de 1997,Defensor,https://www.losmundialesdefutbol.com/jugadores/theo_hernandez.php
,Anderson Hernanes de Carvalho Andrade Lima,Anderson Hernanes de Carvalho Andrade Lima,Brasil,29 de mayo de 1985,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/hernanes.php
Herpoel,Frederic,"Herpoel, Frederic",BÃ©lgica,16 de agosto de 1974,Arquero,https://www.losmundialesdefutbol.com/jugadores/frederic_herpoel.php
Herr,Dominique,"Herr, Dominique",Suiza,25 de octubre de 1965,Defensor,https://www.losmundialesdefutbol.com/jugadores/dominique_herr.php
Herrera,HÃ©ctor,HÃ©ctor Miguel Herrera,MÃ©xico,19 de abril de 1990,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/hector_herrera.php
Herrera,Johnny,"Herrera, Johnny",Chile,9 de mayo de 1981,Arquero,https://www.losmundialesdefutbol.com/jugadores/johnny_herrera.php
Herrera,Jose,"Herrera, Jose",Uruguay,17 de junio de 1965,Defensor,https://www.losmundialesdefutbol.com/jugadores/jose_herrera.php
Herrera,Luis,"Herrera, Luis",Colombia,12 de junio de 1962,Defensor,https://www.losmundialesdefutbol.com/jugadores/luis_herrera.php
Herrmann,Richard,"Herrmann, Richard",Alemania Occidental,28 de enero de 1923,Delantero,https://www.losmundialesdefutbol.com/jugadores/richard_herrmann.php
Hertl,Jan,"Hertl, Jan",Checoslovaquia,23 de enero de 1929,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jan_hertl.php
Herzog,Andreas,"Herzog, Andreas",Austria,10 de septiembre de 1968,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/andreas_herzog.php
Herzog,Dieter,"Herzog, Dieter",Alemania Occidental,15 de julio de 1946,Delantero,https://www.losmundialesdefutbol.com/jugadores/dieter_herzog.php
Heskey,Emile,"Heskey, Emile",Inglaterra,11 de enero de 1978,Delantero,https://www.losmundialesdefutbol.com/jugadores/emile_heskey.php
Hesp,Ruud,"Hesp, Ruud",Paises Bajos,31 de octubre de 1965,Arquero,https://www.losmundialesdefutbol.com/jugadores/ruud_hesp.php
Hewie,John,"Hewie, John",Escocia,12 de diciembre de 1928,Defensor,https://www.losmundialesdefutbol.com/jugadores/john_hewie.php
Hewitt,Ron,"Hewitt, Ron",Gales,21 de junio de 1928,Delantero,https://www.losmundialesdefutbol.com/jugadores/ron_hewitt.php
Heydari,Khosro,"Heydari, Khosro",IrÃ¡n,14 de septiembre de 1983,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/khosro_heydari.php
Heylens,Georges,"Heylens, Georges",BÃ©lgica,8 de agosto de 1941,Defensor,https://www.losmundialesdefutbol.com/jugadores/georges_heylens.php
Heynckes,Jupp,"Heynckes, Jupp",Alemania Occidental,9 de mayo de 1945,Delantero,https://www.losmundialesdefutbol.com/jugadores/jupp_heynckes.php
Hickersberger,Josef,"Hickersberger, Josef",Austria,27 de abril de 1948,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/josef_hickersberger.php
Hicks,Ramon,"Hicks, Ramon",Paraguay,30 de mayo de 1960,Delantero,https://www.losmundialesdefutbol.com/jugadores/ramon_hicks.php
Hidegkuti,Nandor,"Hidegkuti, Nandor",HungrÃ­a,3 de marzo de 1922,Delantero,https://www.losmundialesdefutbol.com/jugadores/nandor_hidegkuti.php
Hiden,Martin,"Hiden, Martin",Austria,11 de marzo de 1973,Defensor,https://www.losmundialesdefutbol.com/jugadores/martin_hiden.php
Hiele,Joop,"Hiele, Joop",Paises Bajos,25 de diciembre de 1958,Arquero,https://www.losmundialesdefutbol.com/jugadores/joop_hiele.php
Hieronymus,Holger,"Hieronymus, Holger",Alemania Occidental,22 de febrero de 1959,Defensor,https://www.losmundialesdefutbol.com/jugadores/holger_hieronymus.php
Hierro,Fernando,"Hierro, Fernando",EspaÃ±a,23 de marzo de 1968,Defensor,https://www.losmundialesdefutbol.com/jugadores/fernando_hierro.php
Higashiguchi,Masaaki,Masaaki Higashiguchi,JapÃ³n,12 de mayo de 1986,Arquero,https://www.losmundialesdefutbol.com/jugadores/masaaki_higashiguchi.php
Higuain,Gonzalo,Gonzalo Gerardo HiguaÃ­n,Argentina,10 de diciembre de 1987,Delantero,https://www.losmundialesdefutbol.com/jugadores/gonzalo_higuain.php
Higuita,Rene,"Higuita, Rene",Colombia,27 de agosto de 1966,Arquero,https://www.losmundialesdefutbol.com/jugadores/rene_higuita.php
,Hilario,Hilario,EspaÃ±a,8 de diciembre de 1905,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/hilario.php
,Hilario,Hilario,Portugal,19 de marzo de 1939,Defensor,https://www.losmundialesdefutbol.com/jugadores/hilario_2.php
Hildebrand,Timo,"Hildebrand, Timo",Alemania,5 de abril de 1979,Arquero,https://www.losmundialesdefutbol.com/jugadores/timo_hildebrand.php
Hiljemark,Oscar,Oscar Hiljemark,Suecia,28 de junio de 1992,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/oscar_hiljemark.php
Hill,John,"Hill, John",Nueva Zelanda,7 de enero de 1950,Defensor,https://www.losmundialesdefutbol.com/jugadores/john_hill.php
HincapiÃ©,Piero,"HincapiÃ©, Piero",Ecuador,9 de enero de 2002,Defensor,https://www.losmundialesdefutbol.com/jugadores/piero_hincapie.php
Hintermaier,Reinhold,"Hintermaier, Reinhold",Austria,14 de febrero de 1956,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/reinhold_hintermaier.php
Hirano,Takashi,"Hirano, Takashi",JapÃ³n,15 de julio de 1974,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/takashi_hirano.php
Hislop,Shaka,"Hislop, Shaka",Trinidad y Tobago,22 de febrero de 1969,Arquero,https://www.losmundialesdefutbol.com/jugadores/shaka_hislop.php
Hitchens,Gerry,"Hitchens, Gerry",Inglaterra,8 de octubre de 1934,Delantero,https://www.losmundialesdefutbol.com/jugadores/gerry_hitchens.php
Hitzlsperger,Thomas,"Hitzlsperger, Thomas",Alemania,5 de abril de 1982,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/thomas_hitzlsperger.php
Hjulian,Julius,"Hjulian, Julius",Estados Unidos,15 de marzo de 1903,Arquero,https://www.losmundialesdefutbol.com/jugadores/julius_hjulian.php
Hlavacek,Vladislav,"Hlavacek, Vladislav",Checoslovaquia,26 de junio de 1925,Delantero,https://www.losmundialesdefutbol.com/jugadores/vladislav_hlavacek.php
Hledik,Jiri,"Hledik, Jiri",Checoslovaquia,19 de abril de 1929,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jiri_hledik.php
Hmied,Salaheddine,"Hmied, Salaheddine",Marruecos,1 de septiembre de 1961,Arquero,https://www.losmundialesdefutbol.com/jugadores/salaheddine_hmied.php
Hnatow,Kazimir,"Hnatow, Kazimir",Francia,9 de enero de 1929,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/kazimir_hnatow.php
Hochstrasser,Erwin,"Hochstrasser, Erwin",Suiza,,Delantero,https://www.losmundialesdefutbol.com/jugadores/erwin_hochstrasser.php
Hoddle,Glenn,"Hoddle, Glenn",Inglaterra,27 de octubre de 1957,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/glenn_hoddle.php
Hodge,Roberto,"Hodge, Roberto",Chile,30 de julio de 1944,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/roberto_hodge.php
Hodge,Steve,"Hodge, Steve",Inglaterra,25 de octubre de 1962,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/steve_hodge.php
Hodgkinson,Alan,"Hodgkinson, Alan",Inglaterra,16 de agosto de 1936,Arquero,https://www.losmundialesdefutbol.com/jugadores/alan_hodgkinson.php
Hoelzenbein,Bernd,"Hoelzenbein, Bernd",Alemania Occidental,9 de marzo de 1946,Delantero,https://www.losmundialesdefutbol.com/jugadores/bernd_hoelzenbein.php
Hoeness,Dieter,"Hoeness, Dieter",Alemania Occidental,7 de enero de 1953,Delantero,https://www.losmundialesdefutbol.com/jugadores/dieter_hoeness.php
Hoeness,Uli,"Hoeness, Uli",Alemania Occidental,5 de enero de 1952,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/uli_hoeness.php
Hoettges,Horst-Dieter,"Hoettges, Horst-Dieter",Alemania Occidental,10 de septiembre de 1943,Defensor,https://www.losmundialesdefutbol.com/jugadores/horst_dieter_hoettges.php
Hoffmann,Martin,"Hoffmann, Martin",Alemania Oriental,22 de marzo de 1955,Delantero,https://www.losmundialesdefutbol.com/jugadores/martin_hoffmann.php
Hoffmann,Rudi,"Hoffmann, Rudi",Alemania Occidental,11 de febrero de 1935,Defensor,https://www.losmundialesdefutbol.com/jugadores/rudi_hoffmann.php
Jonas Hofmann (Heidelberg,,"Jonas Hofmann (Heidelberg,",Alemania,14 de julio de 1992,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jonas_hofmann.php
Hofmann,Leopold,"Hofmann, Leopold",Austria,31 de octubre de 1905,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/leopold_hofmann.php
Hoftun,Erik,"Hoftun, Erik",Noruega,3 de marzo de 1969,Defensor,https://www.losmundialesdefutbol.com/jugadores/erik_hoftun.php
Hogenbirk,Frans,"Hogenbirk, Frans",Paises Bajos,,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/frans_hogenbirk.php
Hogh,Jes,"Hogh, Jes",Dinamarca,7 de mayo de 1966,Defensor,https://www.losmundialesdefutbol.com/jugadores/jes_hogh.php
Hogh,Lars,"Hogh, Lars",Dinamarca,14 de enero de 1959,Arquero,https://www.losmundialesdefutbol.com/jugadores/lars_hogh.php
Hohberg,Juan,"Hohberg, Juan",Uruguay,19 de junio de 1926,Delantero,https://www.losmundialesdefutbol.com/jugadores/juan_hohberg.php
Hohmann,Karl,"Hohmann, Karl",Alemania,18 de junio de 1908,Delantero,https://www.losmundialesdefutbol.com/jugadores/karl_hohmann.php
Hoilett,Junior,David Wayne Hoilett,CanadÃ¡,5 de junio de 1990,Delantero,https://www.losmundialesdefutbol.com/jugadores/junior_hoilett.php
Hojbjerg,Pierre-Emile,Pierre-Emile Kordt HÃ¸jbjerg,Dinamarca,5 de agosto de 1995,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/pierre_emile_hojbjerg.php
Holden,Stuart,"Holden, Stuart",Estados Unidos,1 de agosto de 1985,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/stuart_holden.php
Holebas,JosÃ©,JosÃ© LIoyd Holebas,Grecia,27 de junio de 1984,Defensor,https://www.losmundialesdefutbol.com/jugadores/jose_holebas.php
Holland,James,"Holland, James",Australia,15 de mayo de 1989,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/james_holland.php
Holland,Matt,"Holland, Matt",Irlanda,11 de abril de 1974,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/matt_holland.php
Holman,Brett,"Holman, Brett",Australia,27 de marzo de 1984,Delantero,https://www.losmundialesdefutbol.com/jugadores/brett_holman.php
Holmberg,Rolf,"Holmberg, Rolf",Noruega,24 de agosto de 1914,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/rolf_holmberg.php
Holmsen,Oivind,"Holmsen, Oivind",Noruega,28 de abril de 1912,Defensor,https://www.losmundialesdefutbol.com/jugadores/oivind_holmsen.php
Holosko,Filip,"Holosko, Filip",Eslovaquia,17 de enero de 1984,Delantero,https://www.losmundialesdefutbol.com/jugadores/filip_holosko.php
Holton,James,"Holton, James",Escocia,11 de abril de 1951,Defensor,https://www.losmundialesdefutbol.com/jugadores/james_holton.php
Honda,Keisuke,Keisuke Honda,JapÃ³n,13 de junio de 1986,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/keisuke_honda.php
Hong,Chul,Chul Hong,Corea del Sur,17 de septiembre de 1990,Defensor,https://www.losmundialesdefutbol.com/jugadores/chul_hong.php
Hong,Dook Jong,"Hong, Dook Jong",Corea del Sur,5 de mayo de 1921,Arquero,https://www.losmundialesdefutbol.com/jugadores/dook_jong_hong.php
Hong,Jeong-Ho,"Hong, Jeong-Ho",Corea del Sur,12 de agosto de 1989,Defensor,https://www.losmundialesdefutbol.com/jugadores/jeong_ho_hong.php
Hong,Myung Bo,"Hong, Myung Bo",Corea del Sur,12 de febrero de 1969,Defensor,https://www.losmundialesdefutbol.com/jugadores/myung_bo_hong.php
Hong,Yong Jo,"Hong, Yong Jo",Corea del Norte,22 de mayo de 1982,Delantero,https://www.losmundialesdefutbol.com/jugadores/yong_jo_hong.php
Hongla,Martin,Martin Hongla Yma II,CamerÃºn,16 de marzo de 1998,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/martin_hongla.php
Hooper,Harry,"Hooper, Harry",Inglaterra,14 de junio de 1933,Delantero,https://www.losmundialesdefutbol.com/jugadores/harry_hooper.php
Hopkins,Mel,"Hopkins, Mel",Gales,7 de noviembre de 1934,Defensor,https://www.losmundialesdefutbol.com/jugadores/mel_hopkins.php
Hopkinson,Eddie,"Hopkinson, Eddie",Inglaterra,29 de octubre de 1935,Arquero,https://www.losmundialesdefutbol.com/jugadores/eddie_hopkinson.php
Horak,Vaclav,"Horak, Vaclav",Checoslovaquia,27 de septiembre de 1912,Delantero,https://www.losmundialesdefutbol.com/jugadores/vaclav_horak.php
Horak,Walter,"Horak, Walter",Austria,1 de junio de 1931,Delantero,https://www.losmundialesdefutbol.com/jugadores/walter_horak.php
Hornig,Heinz,"Hornig, Heinz",Alemania Occidental,28 de septiembre de 1937,Delantero,https://www.losmundialesdefutbol.com/jugadores/heinz_hornig.php
Horr,Abdelkader,"Horr, Abdelkader",Argelia,10 de noviembre de 1953,Defensor,https://www.losmundialesdefutbol.com/jugadores/abdelkader_horr.php
Horta,Ricardo,"Horta, Ricardo",Portugal,15 de septiembre de 1994,Delantero,https://www.losmundialesdefutbol.com/jugadores/ricardo_horta.php
Hortnagl,Alfred,"Hortnagl, Alfred",Austria,24 de septiembre de 1966,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/alfred_hortnagl.php
Horvat,Ivan,"Horvat, Ivan",Yugoslavia,16 de julio de 1926,Defensor,https://www.losmundialesdefutbol.com/jugadores/ivan_horvat.php
Horvath,Alexander,"Horvath, Alexander",Checoslovaquia,28 de diciembre de 1938,Defensor,https://www.losmundialesdefutbol.com/jugadores/alexander_horvath.php
Horvath,Ethan,"Horvath, Ethan",Estados Unidos,9 de junio de 1995,Arquero,https://www.losmundialesdefutbol.com/jugadores/ethan_horvath.php
Horvath,Johann,"Horvath, Johann",Austria,20 de mayo de 1903,Delantero,https://www.losmundialesdefutbol.com/jugadores/johann_horvath.php
Hosp,Robert,"Hosp, Robert",Suiza,13 de diciembre de 1939,Delantero,https://www.losmundialesdefutbol.com/jugadores/robert_hosp.php
Hosseini,Hossein,"Hosseini, Hossein",IrÃ¡n,30 de junio de 1992,Arquero,https://www.losmundialesdefutbol.com/jugadores/hossein_hosseini.php
Hosseini,Jalal,"Hosseini, Jalal",IrÃ¡n,3 de febrero de 1982,Defensor,https://www.losmundialesdefutbol.com/jugadores/jalal_hosseini.php
Hosseini,Majid,Seyed Majid Hosseini,IrÃ¡n,20 de junio de 1996,Defensor,https://www.losmundialesdefutbol.com/jugadores/majid_hosseini.php
Hottiger,Marc,"Hottiger, Marc",Suiza,7 de noviembre de 1967,Defensor,https://www.losmundialesdefutbol.com/jugadores/marc_hottiger.php
Houbchev,Petar,"Houbchev, Petar",Bulgaria,26 de febrero de 1964,Defensor,https://www.losmundialesdefutbol.com/jugadores/petar_houbchev.php
Houdani,Abdelfettah,"Houdani, Abdelfettah",Marruecos,30 de julio de 1956,Arquero,https://www.losmundialesdefutbol.com/jugadores/abdelfettah_houdani.php
Houf,Denis,"Houf, Denis",BÃ©lgica,16 de febrero de 1932,Delantero,https://www.losmundialesdefutbol.com/jugadores/denis_houf.php
Houghton,Ray,"Houghton, Ray",Irlanda,9 de enero de 1962,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ray_houghton.php
Houseman,Rene,"Houseman, Rene",Argentina,19 de julio de 1953,"Delantero, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/rene_houseman.php
Hovenkamp,Hugo,"Hovenkamp, Hugo",Paises Bajos,5 de octubre de 1950,Defensor,https://www.losmundialesdefutbol.com/jugadores/hugo_hovenkamp.php
Hovorka,Vaclav,"Hovorka, Vaclav",Checoslovaquia,19 de septiembre de 1931,Delantero,https://www.losmundialesdefutbol.com/jugadores/vaclav_hovorka.php
Howard,Tim,"Howard, Tim",Estados Unidos,6 de marzo de 1979,Arquero,https://www.losmundialesdefutbol.com/jugadores/tim_howard.php
Howe,Don,"Howe, Don",Inglaterra,12 de octubre de 1935,Defensor,https://www.losmundialesdefutbol.com/jugadores/don_howe.php
HÃ¶wedes,Benedikt,"HÃ¶wedes, Benedikt",Alemania,29 de febrero de 1988,Defensor,https://www.losmundialesdefutbol.com/jugadores/benedikt_howedes.php
Hoydonckx,Nikolaas,"Hoydonckx, Nikolaas",BÃ©lgica,29 de diciembre de 1900,Defensor,https://www.losmundialesdefutbol.com/jugadores/nikolaas_hoydonckx.php
Hoyos,Carlos,"Hoyos, Carlos",Colombia,28 de febrero de 1962,Defensor,https://www.losmundialesdefutbol.com/jugadores/carlos_hoyos.php
Hrdlicka,Ivan,"Hrdlicka, Ivan",Checoslovaquia,20 de noviembre de 1943,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ivan_hrdlicka.php
Hristov,Marian,"Hristov, Marian",Bulgaria,29 de julio de 1973,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/marian_hristov.php
Hrivnak,Vladimir,"Hrivnak, Vladimir",Checoslovaquia,23 de abril de 1945,Defensor,https://www.losmundialesdefutbol.com/jugadores/vladimir_hrivnak.php
Hrnjicek,Branislav,"Hrnjicek, Branislav",Yugoslavia,5 de junio de 1908,Delantero,https://www.losmundialesdefutbol.com/jugadores/branislav_hrnjicek.php
Hrstic,Milos,"Hrstic, Milos",Yugoslavia,20 de noviembre de 1955,Defensor,https://www.losmundialesdefutbol.com/jugadores/milos_hrstic.php
Hrubesch,Horst,"Hrubesch, Horst",Alemania Occidental,17 de abril de 1951,Delantero,https://www.losmundialesdefutbol.com/jugadores/horst_hrubesch.php
Hruska,Zdenek,"Hruska, Zdenek",Checoslovaquia,25 de julio de 1954,Arquero,https://www.losmundialesdefutbol.com/jugadores/zdenek_hruska.php
Hrustic,Ajdin,Ajdin Hrustic,Australia,5 de julio de 1996,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ajdin_hrustic.php
Huber,Willy,"Huber, Willy",Suiza,17 de diciembre de 1913,Arquero,https://www.losmundialesdefutbol.com/jugadores/willy_huber.php
Huegi,Sepp,"Huegi, Sepp",Suiza,23 de enero de 1930,Delantero,https://www.losmundialesdefutbol.com/jugadores/sepp_huegi.php
Huezo,Jose,"Huezo, Jose",El Salvador,6 de junio de 1956,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jose_huezo.php
Hufschmid,Ernst,"Hufschmid, Ernst",Suiza,4 de febrero de 1913,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ernst_hufschmid.php
Hug,Adolphe,"Hug, Adolphe",Suiza,23 de septiembre de 1923,Arquero,https://www.losmundialesdefutbol.com/jugadores/adolphe_hug.php
Huggel,Benjamin,"Huggel, Benjamin",Suiza,7 de julio de 1977,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/benjamin_huggel.php
Hughes,Emlyn,"Hughes, Emlyn",Inglaterra,28 de agosto de 1947,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/emlyn_hughes.php
Hughes,Laurie,"Hughes, Laurie",Inglaterra,2 de marzo de 1924,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/laurie_hughes.php
Hughes,Philip,"Hughes, Philip",Irlanda del Norte,19 de noviembre de 1964,Arquero,https://www.losmundialesdefutbol.com/jugadores/philip_hughes.php
Hughton,Christopher,"Hughton, Christopher",Irlanda,11 de diciembre de 1958,Defensor,https://www.losmundialesdefutbol.com/jugadores/christopher_hughton.php
,Hugo Viana,Hugo Viana,Portugal,15 de enero de 1983,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/hugo_viana.php
Huh,Jung Moo,"Huh, Jung Moo",Corea del Sur,13 de enero de 1955,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jung_moo_huh.php
Hukon,Frans,"Hukon, Frans",Indias Orientales Holand.,1 de enero de 1917,Defensor,https://www.losmundialesdefutbol.com/jugadores/frans_hukon.php
,Givanildo Vieira de Souza,Givanildo Vieira de Souza,Brasil,25 de julio de 1986,Delantero,https://www.losmundialesdefutbol.com/jugadores/hulk.php
,Humberto Tozzi,Humberto Tozzi,Brasil,4 de febrero de 1934,Delantero,https://www.losmundialesdefutbol.com/jugadores/humberto_tozzi.php
